Subject	Object	IRI	DiseaseLocation	Direct	Inherited
MONDO:0030813	immunodeficiency 101 (varicella zoster virus-specific)	http://purl.obolibrary.org/obo/MONDO_0030813		0	0
MONDO:0030815	cholestasis, progressive familial intrahepatic, 11	http://purl.obolibrary.org/obo/MONDO_0030815		0	0
MONDO:0030818	spermatogenic failure 73	http://purl.obolibrary.org/obo/MONDO_0030818		0	0
MONDO:0030819	meckel syndrome 14	http://purl.obolibrary.org/obo/MONDO_0030819		0	0
MONDO:0030822	renal hypodysplasia/aplasia 4	http://purl.obolibrary.org/obo/MONDO_0030822		0	0
MONDO:0030827	macrothrombocytopenia, isolated, 2, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0030827		0	0
MONDO:0030831	gastrointestinal defect and immunodeficiency syndrome	http://purl.obolibrary.org/obo/MONDO_0030831		0	0
MONDO:0030835	developmental delay, impaired growth, dysmorphic facies, and axonal neuropathy	http://purl.obolibrary.org/obo/MONDO_0030835		1	0
MONDO:0030837	neurodevelopmental disorder with microcephaly, impaired language, epilepsy, and gait abnormalities	http://purl.obolibrary.org/obo/MONDO_0030837		0	0
MONDO:0030839	thyroid hormone metabolism, abnormal, 2	http://purl.obolibrary.org/obo/MONDO_0030839		0	0
MONDO:0030844	spermatogenic failure 47	http://purl.obolibrary.org/obo/MONDO_0030844		0	0
MONDO:0030846	spermatogenic failure 48	http://purl.obolibrary.org/obo/MONDO_0030846		0	0
MONDO:0030847	arthrogryposis, distal, type 1C	http://purl.obolibrary.org/obo/MONDO_0030847		0	0
MONDO:0030849	intellectual developmental disorder with speech delay and axonal peripheral neuropathy	http://purl.obolibrary.org/obo/MONDO_0030849		0	0
MONDO:0030852	neurodevelopmental disorder with dysmorphic facies, sleep disturbance, and brain abnormalities	http://purl.obolibrary.org/obo/MONDO_0030852		0	0
MONDO:0030854	combined osteogenesis imperfecta and Ehlers-Danlos syndrome 1	http://purl.obolibrary.org/obo/MONDO_0030854		0	0
MONDO:0030855	combined osteogenesis imperfecta and Ehlers-Danlos syndrome 2	http://purl.obolibrary.org/obo/MONDO_0030855		0	0
MONDO:0030856	developmental and epileptic encephalopathy 89	http://purl.obolibrary.org/obo/MONDO_0030856		0	0
MONDO:0030858	immunodeficiency 75	http://purl.obolibrary.org/obo/MONDO_0030858		0	0
MONDO:0030860	neuronopathy, distal hereditary motor, type 5C	http://purl.obolibrary.org/obo/MONDO_0030860		0	0
MONDO:0030861	osteogenesis imperfecta, type 21	http://purl.obolibrary.org/obo/MONDO_0030861		0	0
MONDO:0030866	neurodevelopmental disorder with cardiomyopathy, spasticity, and brain abnormalities	http://purl.obolibrary.org/obo/MONDO_0030866		0	0
MONDO:0030867	thrombocytopenia 7	http://purl.obolibrary.org/obo/MONDO_0030867		0	0
MONDO:0030868	spermatogenic failure 49	http://purl.obolibrary.org/obo/MONDO_0030868		0	0
MONDO:0030869	spermatogenic failure 50	http://purl.obolibrary.org/obo/MONDO_0030869		0	0
MONDO:0030870	premature ovarian failure 17	http://purl.obolibrary.org/obo/MONDO_0030870		0	0
MONDO:0030871	vertebral hypersegmentation and orofacial anomalies	http://purl.obolibrary.org/obo/MONDO_0030871		0	0
MONDO:0030873	cardiofacioneurodevelopmental syndrome	http://purl.obolibrary.org/obo/MONDO_0030873		0	0
MONDO:0030876	cardioacrofacial dysplasia 1	http://purl.obolibrary.org/obo/MONDO_0030876		0	0
MONDO:0030877	cardioacrofacial dysplasia 2	http://purl.obolibrary.org/obo/MONDO_0030877		0	0
MONDO:0030878	Kaya-Barakat-Masson syndrome	http://purl.obolibrary.org/obo/MONDO_0030878		0	0
MONDO:0030880	mandibuloacral dysplasia progeroid syndrome	http://purl.obolibrary.org/obo/MONDO_0030880		0	0
MONDO:0030881	developmental and epileptic encephalopathy 102	http://purl.obolibrary.org/obo/MONDO_0030881		0	0
MONDO:0030885	amyotrophic lateral sclerosis 26 with or without frontotemporal dementia	http://purl.obolibrary.org/obo/MONDO_0030885		0	0
MONDO:0030886	holoprosencephaly 14	http://purl.obolibrary.org/obo/MONDO_0030886		0	0
MONDO:0030887	cardiomyopathy, dilated, 2G	http://purl.obolibrary.org/obo/MONDO_0030887		0	0
MONDO:0030890	pontocerebellar hypoplasia, IIA 17	http://purl.obolibrary.org/obo/MONDO_0030890		0	0
MONDO:0030891	intellectual developmental disorder, autosomal dominant 66	http://purl.obolibrary.org/obo/MONDO_0030891		0	0
MONDO:0030893	leukoencephalopathy, progressive, infantile-onset, with or without deafness	http://purl.obolibrary.org/obo/MONDO_0030893		0	0
MONDO:0030894	AMED syndrome, digenic	http://purl.obolibrary.org/obo/MONDO_0030894		0	0
MONDO:0030895	nephrotic syndrome, type 22	http://purl.obolibrary.org/obo/MONDO_0030895		0	0
MONDO:0030896	chromosome 13q33-q34 deletion syndrome	http://purl.obolibrary.org/obo/MONDO_0030896		0	0
MONDO:0030897	Lessel-Kreienkamp syndrome	http://purl.obolibrary.org/obo/MONDO_0030897		0	0
MONDO:0030898	immunodeficiency 76	http://purl.obolibrary.org/obo/MONDO_0030898		0	0
MONDO:0030899	oculocutaneous albinism type 8	http://purl.obolibrary.org/obo/MONDO_0030899		1	0
MONDO:0030900	intellectual developmental disorder with paroxysmal dyskinesia or seizures	http://purl.obolibrary.org/obo/MONDO_0030900		0	0
MONDO:0030902	mitochondrial complex I deficiency, nuclear type 36	http://purl.obolibrary.org/obo/MONDO_0030902		0	0
MONDO:0030903	Hermansky-Pudlak syndrome 11	http://purl.obolibrary.org/obo/MONDO_0030903		0	0
MONDO:0030905	hearing loss, autosomal recessive 117	http://purl.obolibrary.org/obo/MONDO_0030905		0	0
MONDO:0030907	intellectual disability, X-linked 106	http://purl.obolibrary.org/obo/MONDO_0030907		0	0
MONDO:0030908	intellectual disability, X-linked, syndromic, 35	http://purl.obolibrary.org/obo/MONDO_0030908		0	0
MONDO:0030910	intellectual disability, autosomal dominant 45	http://purl.obolibrary.org/obo/MONDO_0030910		0	0
MONDO:0030911	intellectual disability, autosomal dominant 46	http://purl.obolibrary.org/obo/MONDO_0030911		0	0
MONDO:0030912	intellectual disability, autosomal dominant 47	http://purl.obolibrary.org/obo/MONDO_0030912		0	0
MONDO:0030914	Clark-Baraitser syndrome	http://purl.obolibrary.org/obo/MONDO_0030914		0	0
MONDO:0030915	intellectual disability, autosomal recessive 61	http://purl.obolibrary.org/obo/MONDO_0030915		0	0
MONDO:0030916	intellectual disability, autosomal dominant 50	http://purl.obolibrary.org/obo/MONDO_0030916		0	0
MONDO:0030917	intellectual disability, autosomal dominant 51	http://purl.obolibrary.org/obo/MONDO_0030917		0	0
MONDO:0030918	intellectual disability, autosomal dominant 52	http://purl.obolibrary.org/obo/MONDO_0030918		0	0
MONDO:0030919	intellectual disability, autosomal dominant 53	http://purl.obolibrary.org/obo/MONDO_0030919		0	0
MONDO:0030921	intellectual disability, autosomal dominant 55, with seizures	http://purl.obolibrary.org/obo/MONDO_0030921		0	0
MONDO:0030922	intellectual disability, autosomal dominant 56	http://purl.obolibrary.org/obo/MONDO_0030922		1	0
MONDO:0030923	frontotemporal dementia and/or amyotrophic lateral sclerosis	http://purl.obolibrary.org/obo/MONDO_0030923		0	2
MONDO:0030924	proteasome-associated autoinflammatory syndrome 5	http://purl.obolibrary.org/obo/MONDO_0030924		0	0
MONDO:0030925	oocyte maturation defect 10	http://purl.obolibrary.org/obo/MONDO_0030925		0	0
MONDO:0030926	spermatogenic failure 51	http://purl.obolibrary.org/obo/MONDO_0030926		0	0
MONDO:0030927	myofibrillar myopathy 11	http://purl.obolibrary.org/obo/MONDO_0030927		0	0
MONDO:0030928	microcephaly 26, primary, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0030928		0	0
MONDO:0030929	microcephaly 27, primary, autosomal dominant	http://purl.obolibrary.org/obo/MONDO_0030929		0	0
MONDO:0030930	neurodevelopmental disorder with or without early-onset generalized epilepsy	http://purl.obolibrary.org/obo/MONDO_0030930		0	0
MONDO:0030931	proteasome-associated autoinflammatory syndrome 4	http://purl.obolibrary.org/obo/MONDO_0030931		0	0
MONDO:0030933	Joubert syndrome 37	http://purl.obolibrary.org/obo/MONDO_0030933		0	0
MONDO:0030934	intellectual developmental disorder, autosomal dominant 64	http://purl.obolibrary.org/obo/MONDO_0030934		0	0
MONDO:0030935	mitochondrial complex 2 deficiency, nuclear type 2	http://purl.obolibrary.org/obo/MONDO_0030935		0	0
MONDO:0030936	epilepsy, progressive myoclonic, 12	http://purl.obolibrary.org/obo/MONDO_0030936		0	0
MONDO:0030937	mitochondrial complex 2 deficiency, nuclear type 3	http://purl.obolibrary.org/obo/MONDO_0030937		0	0
MONDO:0030938	spermatogenic failure 52	http://purl.obolibrary.org/obo/MONDO_0030938		0	0
MONDO:0030939	premature ovarian failure 18	http://purl.obolibrary.org/obo/MONDO_0030939		0	0
MONDO:0030941	erythrokeratodermia variabilis et progressiva 7	http://purl.obolibrary.org/obo/MONDO_0030941		0	0
MONDO:0030947	neurodegeneration, childhood-onset, with hypotonia, respiratory insufficiency, and brain imaging abnormalities	http://purl.obolibrary.org/obo/MONDO_0030947		0	0
MONDO:0030953	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 2	http://purl.obolibrary.org/obo/MONDO_0030953		0	0
MONDO:0030957	developmental and epileptic encephalopathy 103	http://purl.obolibrary.org/obo/MONDO_0030957		0	0
MONDO:0030961	Olmsted syndrome 2	http://purl.obolibrary.org/obo/MONDO_0030961		0	0
MONDO:0030962	nephrotic syndrome, type 23	http://purl.obolibrary.org/obo/MONDO_0030962		0	0
MONDO:0030963	Li-Campeau syndrome	http://purl.obolibrary.org/obo/MONDO_0030963		0	0
MONDO:0030964	intellectual developmental disorder, autosomal dominant 67	http://purl.obolibrary.org/obo/MONDO_0030964		0	0
MONDO:0030966	neurofacioskeletal syndrome with or without renal agenesis	http://purl.obolibrary.org/obo/MONDO_0030966		0	0
MONDO:0030967	deafness, congenital, and adult-onset progressive leukoencephalopathy	http://purl.obolibrary.org/obo/MONDO_0030967		0	0
MONDO:0030968	intellectual developmental disorder, autosomal recessive 76	http://purl.obolibrary.org/obo/MONDO_0030968		0	0
MONDO:0030969	intellectual developmental disorder, autosomal dominant 68	http://purl.obolibrary.org/obo/MONDO_0030969		0	0
MONDO:0030970	immunodeficiency 106, susceptibility to viral infections	http://purl.obolibrary.org/obo/MONDO_0030970		1	0
MONDO:0030971	immunodeficiency 78 with autoimmunity and developmental delay	http://purl.obolibrary.org/obo/MONDO_0030971		2	0
MONDO:0030972	spermatogenic failure 74	http://purl.obolibrary.org/obo/MONDO_0030972		0	0
MONDO:0030973	immunodeficiency 77	http://purl.obolibrary.org/obo/MONDO_0030973		0	0
MONDO:0030974	mitochondrial complex 2 deficiency, nuclear type 4	http://purl.obolibrary.org/obo/MONDO_0030974		0	0
MONDO:0030975	premature ovarian failure 20	http://purl.obolibrary.org/obo/MONDO_0030975		0	0
MONDO:0030976	oculomotor-abducens synkinesis	http://purl.obolibrary.org/obo/MONDO_0030976		0	0
MONDO:0030977	neuronopathy, distal hereditary motor, autosomal recessive 7	http://purl.obolibrary.org/obo/MONDO_0030977		0	0
MONDO:0030978	ENDOVE syndrome, limb-only type	http://purl.obolibrary.org/obo/MONDO_0030978		0	0
MONDO:0030979	ENDOVE syndrome, limb-brain type	http://purl.obolibrary.org/obo/MONDO_0030979		0	0
MONDO:0030981	immunodeficiency 79	http://purl.obolibrary.org/obo/MONDO_0030981		53	0
MONDO:0030982	sulfide quinone oxidoreductase deficiency	http://purl.obolibrary.org/obo/MONDO_0030982		3	0
MONDO:0030983	Waardenburg syndrome 2F	http://purl.obolibrary.org/obo/MONDO_0030983		0	0
MONDO:0030984	spermatogenic failure 75	http://purl.obolibrary.org/obo/MONDO_0030984		0	0
MONDO:0030985	premature ovarian failure 19	http://purl.obolibrary.org/obo/MONDO_0030985		0	0
MONDO:0030986	blistering, acantholytic, of oral and laryngeal mucosa	http://purl.obolibrary.org/obo/MONDO_0030986		1	0
MONDO:0030987	vertebral, cardiac, tracheoesophageal, renal, and limb defects	http://purl.obolibrary.org/obo/MONDO_0030987		0	0
MONDO:0030988	developmental delay with dysmorphic facies and dental anomalies	http://purl.obolibrary.org/obo/MONDO_0030988		0	0
MONDO:0030989	spermatogenic failure 53	http://purl.obolibrary.org/obo/MONDO_0030989		0	0
MONDO:0030990	Kohlschutter-Tonz syndrome-like	http://purl.obolibrary.org/obo/MONDO_0030990		0	0
MONDO:0030991	bile acid conjugation defect 1	http://purl.obolibrary.org/obo/MONDO_0030991		3	0
MONDO:0030992	short stature, oligodontia, dysmorphic facies, and motor delay	http://purl.obolibrary.org/obo/MONDO_0030992		0	0
MONDO:0030993	Tessadori-Van Haaften neurodevelopmental syndrome 3	http://purl.obolibrary.org/obo/MONDO_0030993		0	0
MONDO:0030994	neurodevelopmental disorder with or without autism or seizures	http://purl.obolibrary.org/obo/MONDO_0030994		0	0
MONDO:0030995	global developmental delay with speech and behavioral abnormalities	http://purl.obolibrary.org/obo/MONDO_0030995		0	0
MONDO:0030996	bleeding disorder, platelet-type, 24	http://purl.obolibrary.org/obo/MONDO_0030996		0	0
MONDO:0030997	mitochondrial complex I deficiency, nuclear type 37	http://purl.obolibrary.org/obo/MONDO_0030997		0	0
MONDO:0030998	hearing loss, autosomal dominant 80	http://purl.obolibrary.org/obo/MONDO_0030998		0	0
MONDO:0030999	neurodevelopmental disorder with cerebral atrophy and variable facial dysmorphism	http://purl.obolibrary.org/obo/MONDO_0030999		0	0
MONDO:0031000	Tessadori-Van Haaften neurodevelopmental syndrome 4	http://purl.obolibrary.org/obo/MONDO_0031000		0	0
MONDO:0031001	vitreoretinopathy with phalangeal epiphyseal dysplasia	http://purl.obolibrary.org/obo/MONDO_0031001		0	0
MONDO:0031002	Baralle-Macken syndrome	http://purl.obolibrary.org/obo/MONDO_0031002		0	0
MONDO:0031003	hypercholanemia, familial, 2	http://purl.obolibrary.org/obo/MONDO_0031003		0	0
MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	http://purl.obolibrary.org/obo/MONDO_0031006		0	0
MONDO:0031007	spondyloepiphyseal dysplasia, sensorineural hearing loss, impaired intellectual development, and leber congenital amaurosis	http://purl.obolibrary.org/obo/MONDO_0031007		0	0
MONDO:0031008	nephrotic syndrome, type 24	http://purl.obolibrary.org/obo/MONDO_0031008		0	0
MONDO:0031010	odontochondrodysplasia 2 with hearing loss and diabetes	http://purl.obolibrary.org/obo/MONDO_0031010		0	0
MONDO:0031011	neurodevelopmental disorder with dysmorphic facies and variable seizures	http://purl.obolibrary.org/obo/MONDO_0031011		0	0
MONDO:0031012	autoimmune uveitis	http://purl.obolibrary.org/obo/MONDO_0031012		0	0
MONDO:0031013	autoimmune optic neuritis	http://purl.obolibrary.org/obo/MONDO_0031013		0	0
MONDO:0031014	autoimmune gastritis	http://purl.obolibrary.org/obo/MONDO_0031014		0	0
MONDO:0031019	spastic paraplegia 87, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0031019		0	0
MONDO:0031021	developmental and epileptic encephalopathy 104	http://purl.obolibrary.org/obo/MONDO_0031021		0	0
MONDO:0031028	developmental and epileptic encephalopathy 105 with hypopituitarism	http://purl.obolibrary.org/obo/MONDO_0031028		0	0
MONDO:0031030	immunodeficiency 107, susceptibility to invasive staphylococcus aureus infection	http://purl.obolibrary.org/obo/MONDO_0031030		0	0
MONDO:0031031	intellectual developmental disorder, autosomal recessive 77	http://purl.obolibrary.org/obo/MONDO_0031031		0	0
MONDO:0031037	famililal cerebral cavernous malformations	http://purl.obolibrary.org/obo/MONDO_0031037		0	2
MONDO:0031040	cholestasis, progressive familial intrahepatic, 12	http://purl.obolibrary.org/obo/MONDO_0031040		0	0
MONDO:0031043	lymphatic malformation 12	http://purl.obolibrary.org/obo/MONDO_0031043		0	0
MONDO:0031045	arthrogryposis, distal, IIa 11	http://purl.obolibrary.org/obo/MONDO_0031045		0	0
MONDO:0031047	Stickler syndrome, type 6	http://purl.obolibrary.org/obo/MONDO_0031047		0	0
MONDO:0031052	developmental and epileptic encephalopathy 106	http://purl.obolibrary.org/obo/MONDO_0031052		0	0
MONDO:0031054	ciliary dyskinesia, primary, 48, without situs inversus	http://purl.obolibrary.org/obo/MONDO_0031054		0	0
MONDO:0031057	dyskeratosis congenita, digenic	http://purl.obolibrary.org/obo/MONDO_0031057		1	0
MONDO:0031060	microcephaly 29, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0031060		0	0
MONDO:0031061	nephrotic syndrome, IIa 26	http://purl.obolibrary.org/obo/MONDO_0031061		0	0
MONDO:0031062	polycystic kidney disease 7	http://purl.obolibrary.org/obo/MONDO_0031062		0	0
MONDO:0031068	Charcot-Marie-Tooth disease, axonal, IIa 2II	http://purl.obolibrary.org/obo/MONDO_0031068		0	0
MONDO:0031071	Diamond-Blackfan anemia 21	http://purl.obolibrary.org/obo/MONDO_0031071		0	0
MONDO:0031077	spermatogenic failure 76	http://purl.obolibrary.org/obo/MONDO_0031077		0	0
MONDO:0031083	spermatogenic failure 77	http://purl.obolibrary.org/obo/MONDO_0031083		0	0
MONDO:0031084	amelogenesis imperfecta, IIa 1K	http://purl.obolibrary.org/obo/MONDO_0031084		0	0
MONDO:0031115	dyskinesia with orofacial involvement	http://purl.obolibrary.org/obo/MONDO_0031115		0	0
MONDO:0031166	macular dystrophy, retinal	http://purl.obolibrary.org/obo/MONDO_0031166		0	3
MONDO:0031169	odontochondrodysplasia	http://purl.obolibrary.org/obo/MONDO_0031169		0	1
MONDO:0031199	inherited interstitial lung disease	http://purl.obolibrary.org/obo/MONDO_0031199		0	3
MONDO:0031200	Bryant-Li-Bhoj neurodevelopmental syndrome	http://purl.obolibrary.org/obo/MONDO_0031200		0	0
MONDO:0031213	restrictive dermopathy	http://purl.obolibrary.org/obo/MONDO_0031213		0	0
MONDO:0031219	mismatch repair cancer syndrome	http://purl.obolibrary.org/obo/MONDO_0031219		1	0
MONDO:0031230	mitochondrial complex II deficiency, nuclear type	http://purl.obolibrary.org/obo/MONDO_0031230		0	0
MONDO:0031240	familial panic disorder	http://purl.obolibrary.org/obo/MONDO_0031240		0	2
MONDO:0031280	Stuve-Wiedemann syndrome	http://purl.obolibrary.org/obo/MONDO_0031280		0	0
MONDO:0031323	cardiac valvular defect	http://purl.obolibrary.org/obo/MONDO_0031323		2	0
MONDO:0031329	craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome	http://purl.obolibrary.org/obo/MONDO_0031329		0	0
MONDO:0031332	Glanzmann thrombasthenia 1	http://purl.obolibrary.org/obo/MONDO_0031332		0	0
MONDO:0031376	congenital disorder of deglycosylation	http://purl.obolibrary.org/obo/MONDO_0031376		0	0
MONDO:0031384	autoinflammatory syndrome, familial, Behcet-like	http://purl.obolibrary.org/obo/MONDO_0031384		0	0
MONDO:0031386	cardioacrofacial dysplasia	http://purl.obolibrary.org/obo/MONDO_0031386		0	0
MONDO:0031400	Tessadori-Van-Haaften neurodevelopmental syndrome	http://purl.obolibrary.org/obo/MONDO_0031400		0	0
MONDO:0031415	Carey-Fineman-Ziter syndrome	http://purl.obolibrary.org/obo/MONDO_0031415		0	0
MONDO:0031421	Olmsted syndrome	http://purl.obolibrary.org/obo/MONDO_0031421		0	0
MONDO:0031422	familial mucolipidosis	http://purl.obolibrary.org/obo/MONDO_0031422		0	22
MONDO:0031432	thyroid hormone metabolism, abnormal	http://purl.obolibrary.org/obo/MONDO_0031432		0	0
MONDO:0031439	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	http://purl.obolibrary.org/obo/MONDO_0031439		0	0
MONDO:0031446	hypercholanemia, familial 1	http://purl.obolibrary.org/obo/MONDO_0031446		0	0
MONDO:0031447	macrothrombocytopenia, isolated	http://purl.obolibrary.org/obo/MONDO_0031447		0	0
MONDO:0031481	microcephaly, epilepsy, and diabetes syndrome 1	http://purl.obolibrary.org/obo/MONDO_0031481		2	0
MONDO:0031520	familial severe combined immunodeficiency	http://purl.obolibrary.org/obo/MONDO_0031520		0	3
MONDO:0031615	familial bent bone dysplasia syndrome	http://purl.obolibrary.org/obo/MONDO_0031615		0	0
MONDO:0031632	developmental delay with short stature, dysmorphic facial features, and sparse hair	http://purl.obolibrary.org/obo/MONDO_0031632		0	0
MONDO:0031646	Braddock-Carey syndrome	http://purl.obolibrary.org/obo/MONDO_0031646		0	0
MONDO:0032485	intellectual developmental disorder 61	http://purl.obolibrary.org/obo/MONDO_0032485		0	0
MONDO:0032565	ophthalmoplegia, external, with rib and vertebral anomalies	http://purl.obolibrary.org/obo/MONDO_0032565		0	0
MONDO:0032567	isolated growth hormone deficiency, type 4	http://purl.obolibrary.org/obo/MONDO_0032567		0	0
MONDO:0032569	isolated growth hormone deficiency, type 5	http://purl.obolibrary.org/obo/MONDO_0032569		0	0
MONDO:0032570	Joubert syndrome 35	http://purl.obolibrary.org/obo/MONDO_0032570		0	0
MONDO:0032572	cardiac, facial, and digital anomalies with developmental delay	http://purl.obolibrary.org/obo/MONDO_0032572		0	0
MONDO:0032574	osteochondrodysplasia, brachydactyly, and overlapping malformed digits	http://purl.obolibrary.org/obo/MONDO_0032574		0	0
MONDO:0032577	retinitis pigmentosa 83	http://purl.obolibrary.org/obo/MONDO_0032577		0	0
MONDO:0032583	microcephaly 24, primary, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0032583		0	0
MONDO:0032588	periventricular nodular heterotopia 8	http://purl.obolibrary.org/obo/MONDO_0032588		0	0
MONDO:0032590	ovarian dysgenesis 8	http://purl.obolibrary.org/obo/MONDO_0032590		0	0
MONDO:0032591	hyperparathyroidism, transient neonatal	http://purl.obolibrary.org/obo/MONDO_0032591		0	0
MONDO:0032594	intellectual developmental disorder and retinitis pigmentosa; IDDRP	http://purl.obolibrary.org/obo/MONDO_0032594		0	0
MONDO:0032599	immunodeficiency 15a	http://purl.obolibrary.org/obo/MONDO_0032599		0	0
MONDO:0032604	retinitis pigmentosa 84	http://purl.obolibrary.org/obo/MONDO_0032604		0	0
MONDO:0032605	intellectual disability, autosomal recessive 66	http://purl.obolibrary.org/obo/MONDO_0032605		0	0
MONDO:0032606	mitochondrial complex I deficiency, nuclear type 2	http://purl.obolibrary.org/obo/MONDO_0032606		0	0
MONDO:0032607	vertebral anomalies and variable endocrine and T-cell dysfunction	http://purl.obolibrary.org/obo/MONDO_0032607		0	0
MONDO:0032608	mitochondrial complex I deficiency, nuclear type 3	http://purl.obolibrary.org/obo/MONDO_0032608		0	0
MONDO:0032609	mitochondrial complex I deficiency, nuclear type 4	http://purl.obolibrary.org/obo/MONDO_0032609		0	0
MONDO:0032610	mitochondrial complex I deficiency, nuclear type 5	http://purl.obolibrary.org/obo/MONDO_0032610		0	0
MONDO:0032611	mitochondrial complex I deficiency, nuclear type 6	http://purl.obolibrary.org/obo/MONDO_0032611		0	0
MONDO:0032612	mitochondrial complex I deficiency, nuclear type 7	http://purl.obolibrary.org/obo/MONDO_0032612		0	0
MONDO:0032613	mitochondrial complex I deficiency, nuclear type 8	http://purl.obolibrary.org/obo/MONDO_0032613		0	0
MONDO:0032615	mitochondrial complex I deficiency, nuclear type 9	http://purl.obolibrary.org/obo/MONDO_0032615		0	0
MONDO:0032616	mitochondrial complex I deficiency, nuclear type 10	http://purl.obolibrary.org/obo/MONDO_0032616		0	0
MONDO:0032617	mitochondrial complex I deficiency, nuclear type 11	http://purl.obolibrary.org/obo/MONDO_0032617		0	0
MONDO:0032618	mitochondrial complex I deficiency, nuclear type 13	http://purl.obolibrary.org/obo/MONDO_0032618		0	0
MONDO:0032619	mitochondrial complex I deficiency, nuclear type 14	http://purl.obolibrary.org/obo/MONDO_0032619		0	0
MONDO:0032620	mitochondrial complex I deficiency, nuclear type 15	http://purl.obolibrary.org/obo/MONDO_0032620		0	0
MONDO:0032621	mitochondrial complex I deficiency, nuclear type 16	http://purl.obolibrary.org/obo/MONDO_0032621		0	0
MONDO:0032622	mitochondrial complex I deficiency, nuclear type 17	http://purl.obolibrary.org/obo/MONDO_0032622		0	0
MONDO:0032623	mitochondrial complex I deficiency, nuclear type 18	http://purl.obolibrary.org/obo/MONDO_0032623		0	0
MONDO:0032624	mitochondrial complex I deficiency, nuclear type 19	http://purl.obolibrary.org/obo/MONDO_0032624		0	0
MONDO:0032625	mitochondrial complex I deficiency, nuclear type 21	http://purl.obolibrary.org/obo/MONDO_0032625		0	0
MONDO:0032626	mitochondrial complex I deficiency, nuclear type 22	http://purl.obolibrary.org/obo/MONDO_0032626		0	0
MONDO:0032627	mitochondrial complex I deficiency, nuclear type 23	http://purl.obolibrary.org/obo/MONDO_0032627		0	0
MONDO:0032628	mitochondrial complex I deficiency, nuclear type 24	http://purl.obolibrary.org/obo/MONDO_0032628		0	0
MONDO:0032629	mitochondrial complex I deficiency, nuclear type 25	http://purl.obolibrary.org/obo/MONDO_0032629		0	0
MONDO:0032630	mitochondrial complex I deficiency, nuclear type 26	http://purl.obolibrary.org/obo/MONDO_0032630		0	0
MONDO:0032631	mitochondrial complex I deficiency, nuclear type 27	http://purl.obolibrary.org/obo/MONDO_0032631		0	0
MONDO:0032632	mitochondrial complex I deficiency, nuclear type 28	http://purl.obolibrary.org/obo/MONDO_0032632		0	0
MONDO:0032633	mitochondrial complex I deficiency, nuclear type 29	http://purl.obolibrary.org/obo/MONDO_0032633		0	0
MONDO:0032634	mitochondrial complex I deficiency, nuclear type 31	http://purl.obolibrary.org/obo/MONDO_0032634		0	0
MONDO:0032635	mitochondrial complex I deficiency, nuclear type 32	http://purl.obolibrary.org/obo/MONDO_0032635		0	0
MONDO:0032636	mitochondrial complex I deficiency, nuclear type 33	http://purl.obolibrary.org/obo/MONDO_0032636		0	0
MONDO:0032637	ciliary dyskinesia, primary, 39	http://purl.obolibrary.org/obo/MONDO_0032637		0	0
MONDO:0032641	mirror movements 4	http://purl.obolibrary.org/obo/MONDO_0032641		0	0
MONDO:0032642	arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development	http://purl.obolibrary.org/obo/MONDO_0032642		0	0
MONDO:0032645	trichohepatoneurodevelopmental syndrome	http://purl.obolibrary.org/obo/MONDO_0032645		0	0
MONDO:0032648	mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations	http://purl.obolibrary.org/obo/MONDO_0032648		0	0
MONDO:0032649	hypotrichosis 14	http://purl.obolibrary.org/obo/MONDO_0032649		0	0
MONDO:0032651	fibrosis, neurodegeneration, and cerebral angiomatosis	http://purl.obolibrary.org/obo/MONDO_0032651		0	0
MONDO:0032654	hyper-IgE recurrent infection syndrome 3, autosomal recessive	http://purl.obolibrary.org/obo/MONDO_0032654		1	0
MONDO:0032655	visual impairment and progressive phthisis bulbi	http://purl.obolibrary.org/obo/MONDO_0032655		0	0
MONDO:0032656	microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum	http://purl.obolibrary.org/obo/MONDO_0032656		0	0
MONDO:0032658	macrocephaly, acquired, with impaired intellectual development	http://purl.obolibrary.org/obo/MONDO_0032658		0	0
MONDO:0032659	mucocutaneous ulceration, chronic	http://purl.obolibrary.org/obo/MONDO_0032659		0	0
MONDO:0032661	neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia	http://purl.obolibrary.org/obo/MONDO_0032661		0	0
MONDO:0032662	intellectual developmental disorder, autosomal recessive 67	http://purl.obolibrary.org/obo/MONDO_0032662		0	0
MONDO:0032664	ciliary dyskinesia, primary, 40	http://purl.obolibrary.org/obo/MONDO_0032664		0	0
MONDO:0032665	intellectual developmental disorder, autosomal recessive 68	http://purl.obolibrary.org/obo/MONDO_0032665		0	0
