Subject	Object	IRI
CHEBI:29934	(1s,4s)-prephenate(2-)	http://purl.obolibrary.org/obo/CHEBI_29934
CHEBI:29976	D-tyrosine residue	http://purl.obolibrary.org/obo/CHEBI_29976
CHEBI:29985	L-glutamate(1-)	http://purl.obolibrary.org/obo/CHEBI_29985
CHEBI:29986	D-glutamate(1-)	http://purl.obolibrary.org/obo/CHEBI_29986
CHEBI:29987	glutamate(2-)	http://purl.obolibrary.org/obo/CHEBI_29987
CHEBI:29988	L-glutamate(2-)	http://purl.obolibrary.org/obo/CHEBI_29988
CHEBI:29989	D-glutamate(2-)	http://purl.obolibrary.org/obo/CHEBI_29989
CHEBI:30089	acetate	http://purl.obolibrary.org/obo/CHEBI_30089
CHEBI:30212	photon	http://purl.obolibrary.org/obo/CHEBI_30212
CHEBI:30412	monoatomic dication	http://purl.obolibrary.org/obo/CHEBI_30412
CHEBI:30566	gamma-aminobutyrate	http://purl.obolibrary.org/obo/CHEBI_30566
CHEBI:30616	ATP(4-)	http://purl.obolibrary.org/obo/CHEBI_30616
CHEBI:30751	formic acid	http://purl.obolibrary.org/obo/CHEBI_30751
CHEBI:30768	propionic acid	http://purl.obolibrary.org/obo/CHEBI_30768
CHEBI:30772	butyric acid	http://purl.obolibrary.org/obo/CHEBI_30772
CHEBI:30879	alcohol	http://purl.obolibrary.org/obo/CHEBI_30879
CHEBI:3098	bile acid	http://purl.obolibrary.org/obo/CHEBI_3098
CHEBI:32486	L-phenylalaninate	http://purl.obolibrary.org/obo/CHEBI_32486
CHEBI:32487	L-phenylalaninium	http://purl.obolibrary.org/obo/CHEBI_32487
CHEBI:32494	D-phenylalaninate	http://purl.obolibrary.org/obo/CHEBI_32494
CHEBI:32495	D-phenylalaninium	http://purl.obolibrary.org/obo/CHEBI_32495
CHEBI:32504	phenylalaninate	http://purl.obolibrary.org/obo/CHEBI_32504
CHEBI:32505	phenylalaninium	http://purl.obolibrary.org/obo/CHEBI_32505
CHEBI:32760	L-tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32760
CHEBI:32761	L-tyrosinate(2-)	http://purl.obolibrary.org/obo/CHEBI_32761
CHEBI:32762	L-tyrosinium	http://purl.obolibrary.org/obo/CHEBI_32762
CHEBI:32773	D-tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32773
CHEBI:32774	D-tyrosinate(2-)	http://purl.obolibrary.org/obo/CHEBI_32774
CHEBI:32775	D-tyrosinium	http://purl.obolibrary.org/obo/CHEBI_32775
CHEBI:32784	tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32784
CHEBI:32785	tyrosinate(2-)	http://purl.obolibrary.org/obo/CHEBI_32785
CHEBI:32786	tyrosinium	http://purl.obolibrary.org/obo/CHEBI_32786
CHEBI:32789	tyrosine residue	http://purl.obolibrary.org/obo/CHEBI_32789
CHEBI:32952	amine	http://purl.obolibrary.org/obo/CHEBI_32952
CHEBI:32988	amide	http://purl.obolibrary.org/obo/CHEBI_32988
CHEBI:3306	calcitonin	http://purl.obolibrary.org/obo/CHEBI_3306
CHEBI:3311	calcium carbonate	http://purl.obolibrary.org/obo/CHEBI_3311
CHEBI:33232	application	http://purl.obolibrary.org/obo/CHEBI_33232
CHEBI:33233	fundamental particle	http://purl.obolibrary.org/obo/CHEBI_33233
CHEBI:33238	monoatomic entity	http://purl.obolibrary.org/obo/CHEBI_33238
CHEBI:33241	oxoacid derivative	http://purl.obolibrary.org/obo/CHEBI_33241
CHEBI:33242	inorganic hydride	http://purl.obolibrary.org/obo/CHEBI_33242
CHEBI:33245	organic fundamental parent	http://purl.obolibrary.org/obo/CHEBI_33245
CHEBI:33246	inorganic group	http://purl.obolibrary.org/obo/CHEBI_33246
CHEBI:33247	organic group	http://purl.obolibrary.org/obo/CHEBI_33247
CHEBI:33249	organyl group	http://purl.obolibrary.org/obo/CHEBI_33249
CHEBI:33250	atom	http://purl.obolibrary.org/obo/CHEBI_33250
CHEBI:33251	monoatomic hydrogen	http://purl.obolibrary.org/obo/CHEBI_33251
CHEBI:33252	atomic nucleus	http://purl.obolibrary.org/obo/CHEBI_33252
CHEBI:33253	nucleon	http://purl.obolibrary.org/obo/CHEBI_33253
CHEBI:33256	primary amide	http://purl.obolibrary.org/obo/CHEBI_33256
CHEBI:33259	elemental molecular entity	http://purl.obolibrary.org/obo/CHEBI_33259
CHEBI:33260	elemental hydrogen	http://purl.obolibrary.org/obo/CHEBI_33260
CHEBI:33262	elemental oxygen	http://purl.obolibrary.org/obo/CHEBI_33262
CHEBI:33263	diatomic oxygen	http://purl.obolibrary.org/obo/CHEBI_33263
CHEBI:33273	polyatomic anion	http://purl.obolibrary.org/obo/CHEBI_33273
CHEBI:33280	molecular messenger	http://purl.obolibrary.org/obo/CHEBI_33280
CHEBI:33281	antimicrobial agent	http://purl.obolibrary.org/obo/CHEBI_33281
CHEBI:33282	antibacterial agent	http://purl.obolibrary.org/obo/CHEBI_33282
CHEBI:33284	nutrient	http://purl.obolibrary.org/obo/CHEBI_33284
CHEBI:33285	heteroorganic entity	http://purl.obolibrary.org/obo/CHEBI_33285
CHEBI:33286	agrochemical	http://purl.obolibrary.org/obo/CHEBI_33286
CHEBI:33287	fertilizer	http://purl.obolibrary.org/obo/CHEBI_33287
CHEBI:33290	food	http://purl.obolibrary.org/obo/CHEBI_33290
CHEBI:33295	diagnostic agent	http://purl.obolibrary.org/obo/CHEBI_33295
CHEBI:33296	alkali metal molecular entity	http://purl.obolibrary.org/obo/CHEBI_33296
CHEBI:33299	alkaline earth molecular entity	http://purl.obolibrary.org/obo/CHEBI_33299
CHEBI:33300	pnictogen	http://purl.obolibrary.org/obo/CHEBI_33300
CHEBI:33302	pnictogen molecular entity	http://purl.obolibrary.org/obo/CHEBI_33302
CHEBI:33303	chalcogen	http://purl.obolibrary.org/obo/CHEBI_33303
CHEBI:33304	chalcogen molecular entity	http://purl.obolibrary.org/obo/CHEBI_33304
CHEBI:33306	carbon group element atom	http://purl.obolibrary.org/obo/CHEBI_33306
CHEBI:33308	carboxylic ester	http://purl.obolibrary.org/obo/CHEBI_33308
CHEBI:33318	main group element atom	http://purl.obolibrary.org/obo/CHEBI_33318
CHEBI:33356	iron group element atom	http://purl.obolibrary.org/obo/CHEBI_33356
CHEBI:33402	sulfur oxoacid	http://purl.obolibrary.org/obo/CHEBI_33402
CHEBI:33408	pnictogen oxoacid	http://purl.obolibrary.org/obo/CHEBI_33408
CHEBI:33424	sulfur oxoacid derivative	http://purl.obolibrary.org/obo/CHEBI_33424
CHEBI:33447	phospho sugar	http://purl.obolibrary.org/obo/CHEBI_33447
CHEBI:33452	benzylic group	http://purl.obolibrary.org/obo/CHEBI_33452
CHEBI:33457	phosphorus oxoacid	http://purl.obolibrary.org/obo/CHEBI_33457
CHEBI:33459	pnictogen oxoanion	http://purl.obolibrary.org/obo/CHEBI_33459
CHEBI:33461	phosphorus oxoanion	http://purl.obolibrary.org/obo/CHEBI_33461
CHEBI:33482	sulfur oxoanion	http://purl.obolibrary.org/obo/CHEBI_33482
CHEBI:33484	chalcogen oxoacid	http://purl.obolibrary.org/obo/CHEBI_33484
CHEBI:33485	chalcogen oxoanion	http://purl.obolibrary.org/obo/CHEBI_33485
CHEBI:33497	transition element molecular entity	http://purl.obolibrary.org/obo/CHEBI_33497
CHEBI:33504	alkali metal cation	http://purl.obolibrary.org/obo/CHEBI_33504
CHEBI:33513	alkaline earth cation	http://purl.obolibrary.org/obo/CHEBI_33513
CHEBI:33515	transition element cation	http://purl.obolibrary.org/obo/CHEBI_33515
CHEBI:33521	metal atom	http://purl.obolibrary.org/obo/CHEBI_33521
CHEBI:33558	alpha-amino-acid anion	http://purl.obolibrary.org/obo/CHEBI_33558
CHEBI:33559	s-block element atom	http://purl.obolibrary.org/obo/CHEBI_33559
CHEBI:33560	p-block element atom	http://purl.obolibrary.org/obo/CHEBI_33560
CHEBI:33561	d-block element atom	http://purl.obolibrary.org/obo/CHEBI_33561
CHEBI:33563	glycolipid	http://purl.obolibrary.org/obo/CHEBI_33563
CHEBI:33566	catechols	http://purl.obolibrary.org/obo/CHEBI_33566
CHEBI:33567	catecholamine	http://purl.obolibrary.org/obo/CHEBI_33567
CHEBI:33569	noradrenaline	http://purl.obolibrary.org/obo/CHEBI_33569
CHEBI:33570	benzenediols	http://purl.obolibrary.org/obo/CHEBI_33570
CHEBI:33571	(S)-noradrenaline	http://purl.obolibrary.org/obo/CHEBI_33571
CHEBI:33575	carboxylic acid	http://purl.obolibrary.org/obo/CHEBI_33575
CHEBI:33579	main group molecular entity	http://purl.obolibrary.org/obo/CHEBI_33579
CHEBI:33582	carbon group molecular entity	http://purl.obolibrary.org/obo/CHEBI_33582
CHEBI:33595	cyclic compound	http://purl.obolibrary.org/obo/CHEBI_33595
CHEBI:33597	homocyclic compound	http://purl.obolibrary.org/obo/CHEBI_33597
CHEBI:33598	carbocyclic compound	http://purl.obolibrary.org/obo/CHEBI_33598
CHEBI:33608	hydrogen molecular entity	http://purl.obolibrary.org/obo/CHEBI_33608
CHEBI:33635	polycyclic compound	http://purl.obolibrary.org/obo/CHEBI_33635
CHEBI:33636	bicyclic compound	http://purl.obolibrary.org/obo/CHEBI_33636
CHEBI:33653	aliphatic compound	http://purl.obolibrary.org/obo/CHEBI_33653
CHEBI:33655	aromatic compound	http://purl.obolibrary.org/obo/CHEBI_33655
CHEBI:33658	arene	http://purl.obolibrary.org/obo/CHEBI_33658
CHEBI:33659	organic aromatic compound	http://purl.obolibrary.org/obo/CHEBI_33659
CHEBI:33661	monocyclic compound	http://purl.obolibrary.org/obo/CHEBI_33661
CHEBI:33662	annulene	http://purl.obolibrary.org/obo/CHEBI_33662
CHEBI:33663	cyclic hydrocarbon	http://purl.obolibrary.org/obo/CHEBI_33663
CHEBI:33664	monocyclic hydrocarbon	http://purl.obolibrary.org/obo/CHEBI_33664
CHEBI:33670	heteromonocyclic compound	http://purl.obolibrary.org/obo/CHEBI_33670
CHEBI:33671	heteropolycyclic compound	http://purl.obolibrary.org/obo/CHEBI_33671
CHEBI:33672	heterobicyclic compound	http://purl.obolibrary.org/obo/CHEBI_33672
CHEBI:33674	s-block molecular entity	http://purl.obolibrary.org/obo/CHEBI_33674
CHEBI:33675	p-block molecular entity	http://purl.obolibrary.org/obo/CHEBI_33675
CHEBI:33676	d-block molecular entity	http://purl.obolibrary.org/obo/CHEBI_33676
CHEBI:33692	hydrides	http://purl.obolibrary.org/obo/CHEBI_33692
CHEBI:33693	oxygen hydride	http://purl.obolibrary.org/obo/CHEBI_33693
CHEBI:33694	biomacromolecule	http://purl.obolibrary.org/obo/CHEBI_33694
CHEBI:33695	information biomacromolecule	http://purl.obolibrary.org/obo/CHEBI_33695
CHEBI:33696	nucleic acid	http://purl.obolibrary.org/obo/CHEBI_33696
CHEBI:33697	ribonucleic acid	http://purl.obolibrary.org/obo/CHEBI_33697
CHEBI:33700	proteinogenic amino-acid residue	http://purl.obolibrary.org/obo/CHEBI_33700
CHEBI:33702	polyatomic cation	http://purl.obolibrary.org/obo/CHEBI_33702
CHEBI:33703	amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_33703
CHEBI:33704	alpha-amino acid	http://purl.obolibrary.org/obo/CHEBI_33704
CHEBI:33707	gamma-amino acid	http://purl.obolibrary.org/obo/CHEBI_33707
CHEBI:33708	amino-acid residue	http://purl.obolibrary.org/obo/CHEBI_33708
CHEBI:33709	amino acid	http://purl.obolibrary.org/obo/CHEBI_33709
CHEBI:33710	alpha-amino-acid residue	http://purl.obolibrary.org/obo/CHEBI_33710
CHEBI:33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_33719
CHEBI:33720	carbohydrate acid	http://purl.obolibrary.org/obo/CHEBI_33720
CHEBI:33721	carbohydrate acid anion	http://purl.obolibrary.org/obo/CHEBI_33721
CHEBI:33744	iron group molecular entity	http://purl.obolibrary.org/obo/CHEBI_33744
CHEBI:33791	canonical nucleoside residue	http://purl.obolibrary.org/obo/CHEBI_33791
CHEBI:33792	canonical ribonucleoside residue	http://purl.obolibrary.org/obo/CHEBI_33792
CHEBI:33793	canonical deoxyribonucleoside residue	http://purl.obolibrary.org/obo/CHEBI_33793
CHEBI:33822	organic hydroxy compound	http://purl.obolibrary.org/obo/CHEBI_33822
CHEBI:33832	organic cyclic compound	http://purl.obolibrary.org/obo/CHEBI_33832
CHEBI:33833	heteroarene	http://purl.obolibrary.org/obo/CHEBI_33833
CHEBI:33836	benzenoid aromatic compound	http://purl.obolibrary.org/obo/CHEBI_33836
CHEBI:33837	conjugated protein	http://purl.obolibrary.org/obo/CHEBI_33837
CHEBI:33838	nucleoside	http://purl.obolibrary.org/obo/CHEBI_33838
CHEBI:33839	macromolecule	http://purl.obolibrary.org/obo/CHEBI_33839
CHEBI:33842	aromatic annulene	http://purl.obolibrary.org/obo/CHEBI_33842
CHEBI:33847	monocyclic arene	http://purl.obolibrary.org/obo/CHEBI_33847
CHEBI:33853	phenols	http://purl.obolibrary.org/obo/CHEBI_33853
CHEBI:33856	aromatic amino acid	http://purl.obolibrary.org/obo/CHEBI_33856
CHEBI:33893	reagent	http://purl.obolibrary.org/obo/CHEBI_33893
CHEBI:33916	aldopentose	http://purl.obolibrary.org/obo/CHEBI_33916
CHEBI:33917	aldohexose	http://purl.obolibrary.org/obo/CHEBI_33917
CHEBI:33937	macronutrient	http://purl.obolibrary.org/obo/CHEBI_33937
CHEBI:33942	ribose	http://purl.obolibrary.org/obo/CHEBI_33942
CHEBI:350546	serotonin(1+)	http://purl.obolibrary.org/obo/CHEBI_350546
CHEBI:35106	nitrogen hydride	http://purl.obolibrary.org/obo/CHEBI_35106
CHEBI:35107	azane	http://purl.obolibrary.org/obo/CHEBI_35107
CHEBI:35131	aldose phosphate	http://purl.obolibrary.org/obo/CHEBI_35131
CHEBI:35147	(6'R)-beta,epsilon-carotene	http://purl.obolibrary.org/obo/CHEBI_35147
CHEBI:35148	(6'S)-beta,epsilon-carotene	http://purl.obolibrary.org/obo/CHEBI_35148
CHEBI:35155	elemental calcium	http://purl.obolibrary.org/obo/CHEBI_35155
CHEBI:35156	calcium salt	http://purl.obolibrary.org/obo/CHEBI_35156
CHEBI:35163	cyclic carotene	http://purl.obolibrary.org/obo/CHEBI_35163
CHEBI:35186	terpene	http://purl.obolibrary.org/obo/CHEBI_35186
CHEBI:35189	sesquiterpene	http://purl.obolibrary.org/obo/CHEBI_35189
CHEBI:35191	triterpene	http://purl.obolibrary.org/obo/CHEBI_35191
CHEBI:35193	tetraterpene	http://purl.obolibrary.org/obo/CHEBI_35193
CHEBI:35222	inhibitor	http://purl.obolibrary.org/obo/CHEBI_35222
CHEBI:35223	catalyst	http://purl.obolibrary.org/obo/CHEBI_35223
CHEBI:35238	amino-acid zwitterion	http://purl.obolibrary.org/obo/CHEBI_35238
CHEBI:35267	quaternary ammonium ion	http://purl.obolibrary.org/obo/CHEBI_35267
CHEBI:35274	ammonium ion derivative	http://purl.obolibrary.org/obo/CHEBI_35274
CHEBI:35281	onium betaine	http://purl.obolibrary.org/obo/CHEBI_35281
CHEBI:35284	ammonium betaine	http://purl.obolibrary.org/obo/CHEBI_35284
CHEBI:35287	acylcholine	http://purl.obolibrary.org/obo/CHEBI_35287
CHEBI:35341	steroid	http://purl.obolibrary.org/obo/CHEBI_35341
CHEBI:35343	17beta-hydroxy steroid	http://purl.obolibrary.org/obo/CHEBI_35343
CHEBI:35344	21-hydroxy steroid	http://purl.obolibrary.org/obo/CHEBI_35344
CHEBI:35346	11beta-hydroxy steroid	http://purl.obolibrary.org/obo/CHEBI_35346
CHEBI:35350	hydroxy steroid	http://purl.obolibrary.org/obo/CHEBI_35350
CHEBI:35352	organonitrogen compound	http://purl.obolibrary.org/obo/CHEBI_35352
CHEBI:35366	fatty acid	http://purl.obolibrary.org/obo/CHEBI_35366
CHEBI:35381	monosaccharide	http://purl.obolibrary.org/obo/CHEBI_35381
CHEBI:35406	oxoanion	http://purl.obolibrary.org/obo/CHEBI_35406
CHEBI:35416	alpha-amino-acid residue anion	http://purl.obolibrary.org/obo/CHEBI_35416
CHEBI:35441	antiinfective agent	http://purl.obolibrary.org/obo/CHEBI_35441
CHEBI:35470	central nervous system drug	http://purl.obolibrary.org/obo/CHEBI_35470
CHEBI:35472	anti-inflammatory drug	http://purl.obolibrary.org/obo/CHEBI_35472
CHEBI:35479	alkali metal salt	http://purl.obolibrary.org/obo/CHEBI_35479
CHEBI:35480	analgesic	http://purl.obolibrary.org/obo/CHEBI_35480
CHEBI:35488	central nervous system depressant	http://purl.obolibrary.org/obo/CHEBI_35488
CHEBI:35507	natural product fundamental parent	http://purl.obolibrary.org/obo/CHEBI_35507
CHEBI:35508	steroid fundamental parent	http://purl.obolibrary.org/obo/CHEBI_35508
CHEBI:35509	androstane	http://purl.obolibrary.org/obo/CHEBI_35509
CHEBI:35519	cholane	http://purl.obolibrary.org/obo/CHEBI_35519
CHEBI:35522	beta-adrenergic agonist	http://purl.obolibrary.org/obo/CHEBI_35522
CHEBI:35523	bronchodilator agent	http://purl.obolibrary.org/obo/CHEBI_35523
CHEBI:35524	sympathomimetic agent	http://purl.obolibrary.org/obo/CHEBI_35524
CHEBI:35552	heterocyclic organic fundamental parent	http://purl.obolibrary.org/obo/CHEBI_35552
CHEBI:35554	cardiovascular drug	http://purl.obolibrary.org/obo/CHEBI_35554
CHEBI:35568	mancude ring	http://purl.obolibrary.org/obo/CHEBI_35568
CHEBI:35569	alpha-adrenergic agonist	http://purl.obolibrary.org/obo/CHEBI_35569
CHEBI:35570	mancude organic heterobicyclic parent	http://purl.obolibrary.org/obo/CHEBI_35570
CHEBI:35571	mancude organic heterocyclic parent	http://purl.obolibrary.org/obo/CHEBI_35571
CHEBI:35573	organic mancude parent	http://purl.obolibrary.org/obo/CHEBI_35573
CHEBI:35584	purine	http://purl.obolibrary.org/obo/CHEBI_35584
CHEBI:35586	1H-purine	http://purl.obolibrary.org/obo/CHEBI_35586
CHEBI:35588	3H-purine	http://purl.obolibrary.org/obo/CHEBI_35588
CHEBI:35589	9H-purine	http://purl.obolibrary.org/obo/CHEBI_35589
CHEBI:35604	carbon oxoanion	http://purl.obolibrary.org/obo/CHEBI_35604
CHEBI:35605	carbon oxoacid	http://purl.obolibrary.org/obo/CHEBI_35605
CHEBI:35620	vasodilator agent	http://purl.obolibrary.org/obo/CHEBI_35620
CHEBI:35623	anticonvulsant	http://purl.obolibrary.org/obo/CHEBI_35623
CHEBI:35692	dicarboxylic acid	http://purl.obolibrary.org/obo/CHEBI_35692
CHEBI:35693	dicarboxylic acid anion	http://purl.obolibrary.org/obo/CHEBI_35693
CHEBI:35701	ester	http://purl.obolibrary.org/obo/CHEBI_35701
CHEBI:35718	antifungal agent	http://purl.obolibrary.org/obo/CHEBI_35718
CHEBI:35722	sulfated glycosaminoglycan	http://purl.obolibrary.org/obo/CHEBI_35722
CHEBI:35724	carbohydrate sulfate	http://purl.obolibrary.org/obo/CHEBI_35724
CHEBI:35740	liposaccharide	http://purl.obolibrary.org/obo/CHEBI_35740
CHEBI:35757	monocarboxylic acid anion	http://purl.obolibrary.org/obo/CHEBI_35757
CHEBI:35780	phosphate ion	http://purl.obolibrary.org/obo/CHEBI_35780
CHEBI:35786	phosphosphingolipid	http://purl.obolibrary.org/obo/CHEBI_35786
CHEBI:35789	oxo steroid	http://purl.obolibrary.org/obo/CHEBI_35789
CHEBI:35794	tetrapyrrole fundamental parent	http://purl.obolibrary.org/obo/CHEBI_35794
CHEBI:35875	imidazopyrimidine	http://purl.obolibrary.org/obo/CHEBI_35875
CHEBI:35881	pnictogen hydride	http://purl.obolibrary.org/obo/CHEBI_35881
CHEBI:35903	oxo carboxylic acid anion	http://purl.obolibrary.org/obo/CHEBI_35903
CHEBI:35942	neurotransmitter agent	http://purl.obolibrary.org/obo/CHEBI_35942
CHEBI:36078	cholanoid	http://purl.obolibrary.org/obo/CHEBI_36078
CHEBI:36080	protein	http://purl.obolibrary.org/obo/CHEBI_36080
CHEBI:36145	oxo dicarboxylic acid	http://purl.obolibrary.org/obo/CHEBI_36145
CHEBI:36235	bile acid anion	http://purl.obolibrary.org/obo/CHEBI_36235
CHEBI:36237	cholanic acid	http://purl.obolibrary.org/obo/CHEBI_36237
CHEBI:36238	5beta-cholanic acid	http://purl.obolibrary.org/obo/CHEBI_36238
CHEBI:36248	5beta-cholanic acids	http://purl.obolibrary.org/obo/CHEBI_36248
CHEBI:36277	bile acid salt	http://purl.obolibrary.org/obo/CHEBI_36277
CHEBI:36278	cholanic acids	http://purl.obolibrary.org/obo/CHEBI_36278
CHEBI:36309	cyclic tetrapyrrole	http://purl.obolibrary.org/obo/CHEBI_36309
CHEBI:36338	lepton	http://purl.obolibrary.org/obo/CHEBI_36338
CHEBI:36339	baryon	http://purl.obolibrary.org/obo/CHEBI_36339
CHEBI:36340	fermion	http://purl.obolibrary.org/obo/CHEBI_36340
CHEBI:36341	boson	http://purl.obolibrary.org/obo/CHEBI_36341
CHEBI:36342	subatomic particle	http://purl.obolibrary.org/obo/CHEBI_36342
CHEBI:36343	composite particle	http://purl.obolibrary.org/obo/CHEBI_36343
CHEBI:36344	hadron	http://purl.obolibrary.org/obo/CHEBI_36344
CHEBI:36347	nuclear particle	http://purl.obolibrary.org/obo/CHEBI_36347
CHEBI:36357	polyatomic entity	http://purl.obolibrary.org/obo/CHEBI_36357
CHEBI:36358	polyatomic ion	http://purl.obolibrary.org/obo/CHEBI_36358
CHEBI:36359	phosphorus oxoacid derivative	http://purl.obolibrary.org/obo/CHEBI_36359
CHEBI:36360	phosphorus oxoacids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36360
CHEBI:36364	alkaline earth salt	http://purl.obolibrary.org/obo/CHEBI_36364
CHEBI:36498	galactosylceramide	http://purl.obolibrary.org/obo/CHEBI_36498
CHEBI:36586	carbonyl compound	http://purl.obolibrary.org/obo/CHEBI_36586
CHEBI:36587	organic oxo compound	http://purl.obolibrary.org/obo/CHEBI_36587
CHEBI:36699	corticosteroid hormone	http://purl.obolibrary.org/obo/CHEBI_36699
CHEBI:36700	phosphocholines	http://purl.obolibrary.org/obo/CHEBI_36700
CHEBI:36735	biladienes	http://purl.obolibrary.org/obo/CHEBI_36735
CHEBI:36756	farnesane	http://purl.obolibrary.org/obo/CHEBI_36756
CHEBI:36757	farnesane sesquiterpenoid	http://purl.obolibrary.org/obo/CHEBI_36757
CHEBI:36838	17-hydroxy steroid	http://purl.obolibrary.org/obo/CHEBI_36838
CHEBI:36841	11-hydroxy steroid	http://purl.obolibrary.org/obo/CHEBI_36841
CHEBI:36885	20-oxo steroid	http://purl.obolibrary.org/obo/CHEBI_36885
CHEBI:36887	18-oxo steroid	http://purl.obolibrary.org/obo/CHEBI_36887
CHEBI:36902	chalcogen hydride	http://purl.obolibrary.org/obo/CHEBI_36902
CHEBI:36914	inorganic ion	http://purl.obolibrary.org/obo/CHEBI_36914
CHEBI:36915	inorganic cation	http://purl.obolibrary.org/obo/CHEBI_36915
CHEBI:36916	cation	http://purl.obolibrary.org/obo/CHEBI_36916
CHEBI:36961	chalcocarbonic acid	http://purl.obolibrary.org/obo/CHEBI_36961
CHEBI:36962	organochalcogen compound	http://purl.obolibrary.org/obo/CHEBI_36962
CHEBI:36963	organooxygen compound	http://purl.obolibrary.org/obo/CHEBI_36963
CHEBI:36976	nucleotide	http://purl.obolibrary.org/obo/CHEBI_36976
CHEBI:37015	ribonucleoside 5'-phosphate	http://purl.obolibrary.org/obo/CHEBI_37015
CHEBI:37022	amino-acid anion	http://purl.obolibrary.org/obo/CHEBI_37022
CHEBI:37038	purine ribonucleoside 5'-diphosphate	http://purl.obolibrary.org/obo/CHEBI_37038
CHEBI:37045	purine ribonucleoside 5'-triphosphate	http://purl.obolibrary.org/obo/CHEBI_37045
CHEBI:37075	ribonucleoside 5'-diphosphate	http://purl.obolibrary.org/obo/CHEBI_37075
CHEBI:37076	ribonucleoside 5'-triphosphate	http://purl.obolibrary.org/obo/CHEBI_37076
CHEBI:37096	adenosine 5'-phosphate	http://purl.obolibrary.org/obo/CHEBI_37096
CHEBI:37163	glucan	http://purl.obolibrary.org/obo/CHEBI_37163
CHEBI:37164	homopolysaccharide	http://purl.obolibrary.org/obo/CHEBI_37164
CHEBI:37175	organic hydride	http://purl.obolibrary.org/obo/CHEBI_37175
CHEBI:37176	mononuclear parent hydride	http://purl.obolibrary.org/obo/CHEBI_37176
