IRI	Direct	Inherited
http://purl.obolibrary.org/obo/PR_000029352	0	0
http://purl.obolibrary.org/obo/OBA_2051855	0	0
http://purl.obolibrary.org/obo/PR_000029356	0	0
http://purl.obolibrary.org/obo/OBA_2051856	0	0
http://purl.obolibrary.org/obo/PR_000029392	0	0
http://purl.obolibrary.org/obo/OBA_2051857	0	0
http://purl.obolibrary.org/obo/PR_000029431	0	0
http://purl.obolibrary.org/obo/OBA_2051858	0	0
http://purl.obolibrary.org/obo/PR_000029516	0	0
http://purl.obolibrary.org/obo/OBA_2051859	0	0
http://purl.obolibrary.org/obo/PR_000029550	0	0
http://purl.obolibrary.org/obo/OBA_2051860	0	0
http://purl.obolibrary.org/obo/PR_000029593	0	0
http://purl.obolibrary.org/obo/OBA_2051861	0	0
http://purl.obolibrary.org/obo/PR_000029632	0	0
http://purl.obolibrary.org/obo/OBA_2051862	0	0
http://purl.obolibrary.org/obo/PR_000029662	0	0
http://purl.obolibrary.org/obo/OBA_2051863	0	0
http://purl.obolibrary.org/obo/PR_000029696	0	0
http://purl.obolibrary.org/obo/OBA_2051864	0	0
http://purl.obolibrary.org/obo/PR_000029762	0	0
http://purl.obolibrary.org/obo/OBA_2051865	0	0
http://purl.obolibrary.org/obo/PR_000029766	0	0
http://purl.obolibrary.org/obo/OBA_2051866	0	0
http://purl.obolibrary.org/obo/PR_000029781	0	0
http://purl.obolibrary.org/obo/OBA_2051867	0	0
http://purl.obolibrary.org/obo/PR_000029785	0	0
http://purl.obolibrary.org/obo/PR_000029793	0	0
http://purl.obolibrary.org/obo/OBA_2051869	0	0
http://purl.obolibrary.org/obo/PR_000029879	0	0
http://purl.obolibrary.org/obo/OBA_2051870	0	0
http://purl.obolibrary.org/obo/PR_000029892	0	0
http://purl.obolibrary.org/obo/OBA_2051871	0	0
http://purl.obolibrary.org/obo/PR_000030017	0	0
http://purl.obolibrary.org/obo/OBA_2051872	0	0
http://purl.obolibrary.org/obo/PR_000030026	0	0
http://purl.obolibrary.org/obo/OBA_2051873	0	0
http://purl.obolibrary.org/obo/PR_000030251	0	0
http://purl.obolibrary.org/obo/OBA_2051874	0	0
http://purl.obolibrary.org/obo/PR_000030349	0	0
http://purl.obolibrary.org/obo/PR_000030363	0	0
http://purl.obolibrary.org/obo/OBA_2051876	0	0
http://purl.obolibrary.org/obo/PR_000030378	0	0
http://purl.obolibrary.org/obo/OBA_2051877	0	0
http://purl.obolibrary.org/obo/PR_000030384	0	0
http://purl.obolibrary.org/obo/OBA_2051878	0	0
http://purl.obolibrary.org/obo/PR_000030421	0	0
http://purl.obolibrary.org/obo/OBA_2051879	0	0
http://purl.obolibrary.org/obo/PR_000030462	0	0
http://purl.obolibrary.org/obo/OBA_2051880	0	0
http://purl.obolibrary.org/obo/PR_000030476	0	0
http://purl.obolibrary.org/obo/OBA_2051881	0	0
http://purl.obolibrary.org/obo/PR_000030481	0	0
http://purl.obolibrary.org/obo/OBA_2051882	0	0
http://purl.obolibrary.org/obo/PR_000030507	0	0
http://purl.obolibrary.org/obo/OBA_2051883	0	0
http://purl.obolibrary.org/obo/PR_000030553	0	0
http://purl.obolibrary.org/obo/PR_000030629	0	0
http://purl.obolibrary.org/obo/OBA_2051885	0	0
http://purl.obolibrary.org/obo/PR_000030670	0	0
http://purl.obolibrary.org/obo/OBA_2051886	0	0
http://purl.obolibrary.org/obo/PR_000030679	0	0
http://purl.obolibrary.org/obo/OBA_2051887	0	0
http://purl.obolibrary.org/obo/PR_000030732	0	0
http://purl.obolibrary.org/obo/OBA_2051888	0	0
http://purl.obolibrary.org/obo/PR_000030758	0	0
http://purl.obolibrary.org/obo/OBA_2051889	0	0
http://purl.obolibrary.org/obo/PR_000030811	0	0
http://purl.obolibrary.org/obo/OBA_2051890	0	0
http://purl.obolibrary.org/obo/PR_000030842	0	0
http://purl.obolibrary.org/obo/OBA_2051891	0	0
http://purl.obolibrary.org/obo/PR_000030849	0	0
http://purl.obolibrary.org/obo/OBA_2051892	0	0
http://purl.obolibrary.org/obo/PR_000030850	0	0
http://purl.obolibrary.org/obo/OBA_2051893	0	0
http://purl.obolibrary.org/obo/PR_000030888	0	0
http://purl.obolibrary.org/obo/OBA_2051894	0	0
http://purl.obolibrary.org/obo/PR_000030924	0	0
http://purl.obolibrary.org/obo/OBA_2051895	0	0
http://purl.obolibrary.org/obo/PR_000030946	0	0
http://purl.obolibrary.org/obo/OBA_2051896	0	0
http://purl.obolibrary.org/obo/PR_000030963	0	0
http://purl.obolibrary.org/obo/OBA_2051897	0	0
http://purl.obolibrary.org/obo/PR_000031022	0	0
http://purl.obolibrary.org/obo/OBA_2051898	0	0
http://purl.obolibrary.org/obo/PR_000031036	0	0
http://purl.obolibrary.org/obo/OBA_2051899	0	0
http://purl.obolibrary.org/obo/PR_000031040	0	0
http://purl.obolibrary.org/obo/PR_000031046	0	0
http://purl.obolibrary.org/obo/OBA_2051901	0	0
http://purl.obolibrary.org/obo/PR_000031050	0	0
http://purl.obolibrary.org/obo/OBA_2051902	0	0
http://purl.obolibrary.org/obo/PR_000031087	0	0
http://purl.obolibrary.org/obo/PR_000031166	0	0
http://purl.obolibrary.org/obo/OBA_2051904	0	0
http://purl.obolibrary.org/obo/PR_000031176	0	0
http://purl.obolibrary.org/obo/OBA_2051905	0	0
http://purl.obolibrary.org/obo/PR_000031218	0	0
http://purl.obolibrary.org/obo/OBA_2051906	0	0
http://purl.obolibrary.org/obo/PR_000031258	0	0
http://purl.obolibrary.org/obo/OBA_2051907	0	0
http://purl.obolibrary.org/obo/PR_000031349	0	0
http://purl.obolibrary.org/obo/OBA_2051908	0	0
http://purl.obolibrary.org/obo/PR_000031491	0	0
http://purl.obolibrary.org/obo/OBA_2051909	0	0
http://purl.obolibrary.org/obo/PR_000031518	0	0
http://purl.obolibrary.org/obo/OBA_2051910	0	0
http://purl.obolibrary.org/obo/PR_000031528	0	0
http://purl.obolibrary.org/obo/OBA_2051911	0	0
http://purl.obolibrary.org/obo/PR_000031551	0	0
http://purl.obolibrary.org/obo/OBA_2051912	0	0
http://purl.obolibrary.org/obo/PR_000031572	0	0
http://purl.obolibrary.org/obo/OBA_2051913	0	0
http://purl.obolibrary.org/obo/PR_000031624	0	0
http://purl.obolibrary.org/obo/OBA_2051914	0	0
http://purl.obolibrary.org/obo/PR_000031635	0	0
http://purl.obolibrary.org/obo/OBA_2051915	0	0
http://purl.obolibrary.org/obo/PR_000031733	0	0
http://purl.obolibrary.org/obo/OBA_2051916	0	0
http://purl.obolibrary.org/obo/PR_000031840	0	0
http://purl.obolibrary.org/obo/OBA_2051917	0	0
http://purl.obolibrary.org/obo/PR_000031887	0	0
http://purl.obolibrary.org/obo/OBA_2051918	0	0
http://purl.obolibrary.org/obo/PR_000031921	0	0
http://purl.obolibrary.org/obo/OBA_2051919	0	0
http://purl.obolibrary.org/obo/PR_000031983	0	0
http://purl.obolibrary.org/obo/OBA_2051920	0	0
http://purl.obolibrary.org/obo/PR_000032077	0	0
http://purl.obolibrary.org/obo/OBA_2051921	0	0
http://purl.obolibrary.org/obo/PR_000032167	0	0
http://purl.obolibrary.org/obo/OBA_2051922	0	0
http://purl.obolibrary.org/obo/PR_000032204	0	0
http://purl.obolibrary.org/obo/OBA_2051923	0	0
http://purl.obolibrary.org/obo/PR_000032216	0	0
http://purl.obolibrary.org/obo/OBA_2051924	0	0
http://purl.obolibrary.org/obo/PR_000032280	0	0
http://purl.obolibrary.org/obo/OBA_2051925	0	0
http://purl.obolibrary.org/obo/PR_000032284	0	0
http://purl.obolibrary.org/obo/OBA_2051926	0	0
http://purl.obolibrary.org/obo/PR_000032425	0	0
http://purl.obolibrary.org/obo/OBA_2051927	0	0
http://purl.obolibrary.org/obo/PR_000032500	0	0
http://purl.obolibrary.org/obo/OBA_2051928	0	0
http://purl.obolibrary.org/obo/PR_000032546	0	0
http://purl.obolibrary.org/obo/OBA_2051929	0	0
http://purl.obolibrary.org/obo/PR_000032613	0	0
http://purl.obolibrary.org/obo/OBA_2051930	0	0
http://purl.obolibrary.org/obo/PR_000032621	0	0
http://purl.obolibrary.org/obo/OBA_2051931	0	0
http://purl.obolibrary.org/obo/PR_000032737	0	0
http://purl.obolibrary.org/obo/OBA_2051932	0	0
http://purl.obolibrary.org/obo/PR_000032739	0	0
http://purl.obolibrary.org/obo/OBA_2051933	0	0
http://purl.obolibrary.org/obo/PR_000032755	0	0
http://purl.obolibrary.org/obo/OBA_2051934	0	0
http://purl.obolibrary.org/obo/PR_000032768	0	0
http://purl.obolibrary.org/obo/OBA_2051935	0	0
http://purl.obolibrary.org/obo/PR_000032784	0	0
http://purl.obolibrary.org/obo/OBA_2051936	0	0
http://purl.obolibrary.org/obo/PR_000032807	0	0
http://purl.obolibrary.org/obo/OBA_2051937	0	0
http://purl.obolibrary.org/obo/PR_000032822	0	0
http://purl.obolibrary.org/obo/OBA_2051938	0	0
http://purl.obolibrary.org/obo/PR_000034005	0	0
http://purl.obolibrary.org/obo/OBA_2051939	0	0
http://purl.obolibrary.org/obo/PR_000035095	0	0
http://purl.obolibrary.org/obo/OBA_2051940	0	0
http://purl.obolibrary.org/obo/PR_000035932	0	0
http://purl.obolibrary.org/obo/OBA_2051941	0	0
http://purl.obolibrary.org/obo/PR_000036365	0	0
http://purl.obolibrary.org/obo/PR_000036865	0	0
http://purl.obolibrary.org/obo/OBA_2051943	0	0
http://purl.obolibrary.org/obo/PR_000036955	0	0
http://purl.obolibrary.org/obo/OBA_2051944	0	0
http://purl.obolibrary.org/obo/PR_000039818	0	0
http://purl.obolibrary.org/obo/OBA_2051945	0	0
http://purl.obolibrary.org/obo/PR_000044692	0	0
http://purl.obolibrary.org/obo/OBA_2051946	0	0
http://purl.obolibrary.org/obo/PR_000059697	0	0
http://purl.obolibrary.org/obo/OBA_2051947	0	0
http://purl.obolibrary.org/obo/PR_000059761	0	0
http://purl.obolibrary.org/obo/OBA_2051948	0	0
http://purl.obolibrary.org/obo/PR_000059776	0	0
http://purl.obolibrary.org/obo/OBA_2051949	0	0
http://purl.obolibrary.org/obo/PR_000059872	0	0
http://purl.obolibrary.org/obo/OBA_2051950	0	0
http://purl.obolibrary.org/obo/PR_000059913	0	0
http://purl.obolibrary.org/obo/OBA_2051951	0	0
http://purl.obolibrary.org/obo/PR_000059946	0	0
http://purl.obolibrary.org/obo/OBA_2051952	0	0
http://purl.obolibrary.org/obo/PR_000060041	0	0
http://purl.obolibrary.org/obo/OBA_2051953	0	0
http://purl.obolibrary.org/obo/PR_000060049	0	0
http://purl.obolibrary.org/obo/OBA_2051954	0	0
http://purl.obolibrary.org/obo/PR_000060086	0	0
http://purl.obolibrary.org/obo/OBA_2051955	0	0
http://purl.obolibrary.org/obo/PR_000060091	0	0
http://purl.obolibrary.org/obo/OBA_2051956	0	0
http://purl.obolibrary.org/obo/PR_000060108	0	0
http://purl.obolibrary.org/obo/OBA_2051957	0	0
http://purl.obolibrary.org/obo/PR_I3L3R5	0	0
http://purl.obolibrary.org/obo/PR_O60449	0	0
http://purl.obolibrary.org/obo/OBA_2051959	0	0
http://purl.obolibrary.org/obo/PR_O95467-1	0	0
http://purl.obolibrary.org/obo/OBA_2051960	0	0
http://purl.obolibrary.org/obo/PR_P0DOY2	0	0
http://purl.obolibrary.org/obo/OBA_2051961	0	0
http://purl.obolibrary.org/obo/PR_Q8WXW3	0	0
http://purl.obolibrary.org/obo/OBA_2051962	0	0
http://purl.obolibrary.org/obo/PR_000012896	0	0
http://purl.obolibrary.org/obo/OBA_2051963	0	0
http://purl.obolibrary.org/obo/OBA_2051964	0	0
http://purl.obolibrary.org/obo/OBA_2051965	0	0
http://purl.obolibrary.org/obo/PR_000009888	0	0
http://purl.obolibrary.org/obo/OBA_2051966	0	0
http://purl.obolibrary.org/obo/PR_P98160	0	0
http://purl.obolibrary.org/obo/OBA_2051967	0	0
http://purl.obolibrary.org/obo/PR_O43464	0	0
http://purl.obolibrary.org/obo/OBA_2051968	0	0
http://purl.obolibrary.org/obo/PR_Q12794	0	0
http://purl.obolibrary.org/obo/OBA_2051969	0	0
http://purl.obolibrary.org/obo/PR_Q9Y4L1	0	0
http://purl.obolibrary.org/obo/OBA_2051970	0	0
http://purl.obolibrary.org/obo/PR_Q05084	0	0
http://purl.obolibrary.org/obo/OBA_2051971	0	0
http://purl.obolibrary.org/obo/PR_P05362	0	0
http://purl.obolibrary.org/obo/OBA_2051972	0	0
http://purl.obolibrary.org/obo/PR_O14836	0	0
http://purl.obolibrary.org/obo/OBA_2051973	0	0
http://purl.obolibrary.org/obo/PR_Q96RJ3	0	0
http://purl.obolibrary.org/obo/OBA_2051974	0	0
http://purl.obolibrary.org/obo/PR_Q92956	0	0
http://purl.obolibrary.org/obo/OBA_2051975	0	0
http://purl.obolibrary.org/obo/PR_P19438	0	0
http://purl.obolibrary.org/obo/OBA_2051976	0	0
http://purl.obolibrary.org/obo/PR_P43489	0	0
http://purl.obolibrary.org/obo/OBA_2051977	0	0
http://purl.obolibrary.org/obo/PR_P28908	0	0
http://purl.obolibrary.org/obo/OBA_2051978	0	0
http://purl.obolibrary.org/obo/PR_O43508	0	0
http://purl.obolibrary.org/obo/OBA_2051979	0	0
http://purl.obolibrary.org/obo/PR_P01375	0	0
http://purl.obolibrary.org/obo/OBA_2051980	0	0
http://purl.obolibrary.org/obo/PR_Q12933	0	0
http://purl.obolibrary.org/obo/OBA_2051981	0	0
http://purl.obolibrary.org/obo/PR_P40818	0	0
http://purl.obolibrary.org/obo/OBA_2051982	0	0
http://purl.obolibrary.org/obo/PR_Q7L8A9	0	0
http://purl.obolibrary.org/obo/OBA_2051983	0	0
http://purl.obolibrary.org/obo/PR_P49767	0	0
http://purl.obolibrary.org/obo/OBA_2051984	0	0
http://purl.obolibrary.org/obo/PR_Q12864	0	0
http://purl.obolibrary.org/obo/OBA_2051985	0	0
http://purl.obolibrary.org/obo/PR_Q99075	0	0
http://purl.obolibrary.org/obo/OBA_2051986	0	0
http://purl.obolibrary.org/obo/PR_P09105	0	0
http://purl.obolibrary.org/obo/OBA_2051987	0	0
http://purl.obolibrary.org/obo/PR_P14317	0	0
http://purl.obolibrary.org/obo/OBA_2051988	0	0
http://purl.obolibrary.org/obo/PR_O94992	0	0
http://purl.obolibrary.org/obo/OBA_2051989	0	0
http://purl.obolibrary.org/obo/PR_P14210	0	0
http://purl.obolibrary.org/obo/OBA_2051990	0	0
http://purl.obolibrary.org/obo/PR_P13747	0	0
http://purl.obolibrary.org/obo/OBA_2051991	0	0
http://purl.obolibrary.org/obo/PR_P08397	0	0
http://purl.obolibrary.org/obo/OBA_2051992	0	0
http://purl.obolibrary.org/obo/PR_Q9NUY8	0	0
http://purl.obolibrary.org/obo/OBA_2051993	0	0
http://purl.obolibrary.org/obo/PR_Q92609	0	0
http://purl.obolibrary.org/obo/OBA_2051994	0	0
http://purl.obolibrary.org/obo/PR_Q99426	0	0
http://purl.obolibrary.org/obo/OBA_2051995	0	0
http://purl.obolibrary.org/obo/PR_Q15814	0	0
http://purl.obolibrary.org/obo/OBA_2051996	0	0
http://purl.obolibrary.org/obo/PR_P56279	0	0
http://purl.obolibrary.org/obo/OBA_2051997	0	0
http://purl.obolibrary.org/obo/PR_Q9Y2W6	0	0
http://purl.obolibrary.org/obo/OBA_2051998	0	0
http://purl.obolibrary.org/obo/PR_P04155	0	0
http://purl.obolibrary.org/obo/OBA_2051999	0	0
http://purl.obolibrary.org/obo/PR_Q15582	0	0
http://purl.obolibrary.org/obo/OBA_2052000	0	0
http://purl.obolibrary.org/obo/PR_P37173	0	0
http://purl.obolibrary.org/obo/OBA_2052001	0	0
http://purl.obolibrary.org/obo/PR_P04216	0	0
http://purl.obolibrary.org/obo/OBA_2052002	0	0
http://purl.obolibrary.org/obo/PR_P31483	0	0
http://purl.obolibrary.org/obo/OBA_2052003	0	0
http://purl.obolibrary.org/obo/PR_P35625	0	0
http://purl.obolibrary.org/obo/OBA_2052004	0	0
http://purl.obolibrary.org/obo/PR_Q9GZM7	0	0
http://purl.obolibrary.org/obo/OBA_2052005	0	0
http://purl.obolibrary.org/obo/PR_P63313	0	0
http://purl.obolibrary.org/obo/OBA_2052006	0	0
http://purl.obolibrary.org/obo/PR_P24821	0	0
http://purl.obolibrary.org/obo/OBA_2052007	0	0
http://purl.obolibrary.org/obo/PR_Q9Y6Q6	0	0
http://purl.obolibrary.org/obo/OBA_2052008	0	0
http://purl.obolibrary.org/obo/PR_O00300	0	0
http://purl.obolibrary.org/obo/OBA_2052009	0	0
http://purl.obolibrary.org/obo/PR_P30519	0	0
http://purl.obolibrary.org/obo/OBA_2052010	0	0
http://purl.obolibrary.org/obo/PR_P50135	0	0
http://purl.obolibrary.org/obo/OBA_2052011	0	0
http://purl.obolibrary.org/obo/PR_P61978	0	0
http://purl.obolibrary.org/obo/OBA_2052012	0	0
http://purl.obolibrary.org/obo/PR_P37235	0	0
http://purl.obolibrary.org/obo/OBA_2052013	0	0
http://purl.obolibrary.org/obo/PR_O60760	0	0
http://purl.obolibrary.org/obo/OBA_2052014	0	0
http://purl.obolibrary.org/obo/PR_O60243	0	0
http://purl.obolibrary.org/obo/OBA_2052015	0	0
http://purl.obolibrary.org/obo/PR_P28845	0	0
http://purl.obolibrary.org/obo/OBA_2052016	0	0
http://purl.obolibrary.org/obo/PR_P0DMV8	0	0
http://purl.obolibrary.org/obo/OBA_2052017	0	0
http://purl.obolibrary.org/obo/PR_P04792	0	0
http://purl.obolibrary.org/obo/OBA_2052018	0	0
http://purl.obolibrary.org/obo/PR_O14558	0	0
http://purl.obolibrary.org/obo/OBA_2052019	0	0
http://purl.obolibrary.org/obo/PR_Q8TDQ0	0	0
http://purl.obolibrary.org/obo/OBA_2052020	0	0
http://purl.obolibrary.org/obo/PR_Q8WTU2	0	0
http://purl.obolibrary.org/obo/OBA_2052021	0	0
http://purl.obolibrary.org/obo/PR_O95630	0	0
http://purl.obolibrary.org/obo/OBA_2052022	0	0
http://purl.obolibrary.org/obo/PR_P51692	0	0
http://purl.obolibrary.org/obo/OBA_2052023	0	0
http://purl.obolibrary.org/obo/PR_P31948	0	0
http://purl.obolibrary.org/obo/OBA_2052024	0	0
http://purl.obolibrary.org/obo/PR_Q15831	0	0
http://purl.obolibrary.org/obo/OBA_2052025	0	0
http://purl.obolibrary.org/obo/PR_Q9Y6E0	0	0
http://purl.obolibrary.org/obo/OBA_2052026	0	0
http://purl.obolibrary.org/obo/PR_Q13043	0	0
http://purl.obolibrary.org/obo/OBA_2052027	0	0
http://purl.obolibrary.org/obo/PR_Q12846	0	0
http://purl.obolibrary.org/obo/OBA_2052028	0	0
http://purl.obolibrary.org/obo/PR_Q9UNK0	0	0
http://purl.obolibrary.org/obo/OBA_2052029	0	0
http://purl.obolibrary.org/obo/PR_Q9Y2Z0	0	0
http://purl.obolibrary.org/obo/OBA_2052030	0	0
http://purl.obolibrary.org/obo/PR_P50225	0	0
http://purl.obolibrary.org/obo/OBA_2052031	0	0
http://purl.obolibrary.org/obo/PR_Q6UWL2	0	0
http://purl.obolibrary.org/obo/OBA_2052032	0	0
http://purl.obolibrary.org/obo/PR_Q9Y6A5	0	0
http://purl.obolibrary.org/obo/OBA_2052033	0	0
http://purl.obolibrary.org/obo/PR_Q15633	0	0
http://purl.obolibrary.org/obo/OBA_2052034	0	0
http://purl.obolibrary.org/obo/PR_P13807	0	0
http://purl.obolibrary.org/obo/OBA_2052035	0	0
http://purl.obolibrary.org/obo/PR_P12544	0	0
http://purl.obolibrary.org/obo/OBA_2052036	0	0
http://purl.obolibrary.org/obo/PR_P10144	0	0
http://purl.obolibrary.org/obo/OBA_2052037	0	0
http://purl.obolibrary.org/obo/PR_P20718	0	0
http://purl.obolibrary.org/obo/OBA_2052038	0	0
http://purl.obolibrary.org/obo/PR_Q16775	0	0
http://purl.obolibrary.org/obo/OBA_2052039	0	0
http://purl.obolibrary.org/obo/PR_P12081	0	0
http://purl.obolibrary.org/obo/OBA_2052040	0	0
http://purl.obolibrary.org/obo/PR_Q9HD89	0	0
http://purl.obolibrary.org/obo/OBA_2052041	0	0
http://purl.obolibrary.org/obo/PR_Q96B86	0	0
http://purl.obolibrary.org/obo/OBA_2052042	0	0
http://purl.obolibrary.org/obo/PR_Q6NW40	0	0
http://purl.obolibrary.org/obo/OBA_2052043	0	0
http://purl.obolibrary.org/obo/PR_P08134	0	0
http://purl.obolibrary.org/obo/OBA_2052044	0	0
http://purl.obolibrary.org/obo/PR_Q96NA2	0	0
http://purl.obolibrary.org/obo/OBA_2052045	0	0
http://purl.obolibrary.org/obo/PR_Q9H4P4	0	0
http://purl.obolibrary.org/obo/OBA_2052046	0	0
http://purl.obolibrary.org/obo/PR_Q9Y6N7	0	0
http://purl.obolibrary.org/obo/OBA_2052047	0	0
http://purl.obolibrary.org/obo/PR_Q9HCK4	0	0
http://purl.obolibrary.org/obo/OBA_2052048	0	0
http://purl.obolibrary.org/obo/PR_Q01973	0	0
http://purl.obolibrary.org/obo/OBA_2052049	0	0
http://purl.obolibrary.org/obo/PR_Q7LG56	0	0
http://purl.obolibrary.org/obo/OBA_2052050	0	0
http://purl.obolibrary.org/obo/PR_Q2MKA7	0	0
http://purl.obolibrary.org/obo/OBA_2052051	0	0
http://purl.obolibrary.org/obo/PR_Q9H446	0	0
http://purl.obolibrary.org/obo/OBA_2052052	0	0
http://purl.obolibrary.org/obo/PR_P35613	0	0
http://purl.obolibrary.org/obo/OBA_2052053	0	0
http://purl.obolibrary.org/obo/PR_Q10589	0	0
http://purl.obolibrary.org/obo/OBA_2052054	0	0
http://purl.obolibrary.org/obo/PR_Q7KYR7	0	0
http://purl.obolibrary.org/obo/OBA_2052055	0	0
http://purl.obolibrary.org/obo/PR_Q9BXJ1	0	0
http://purl.obolibrary.org/obo/OBA_2052056	0	0
http://purl.obolibrary.org/obo/PR_P06681	0	0
http://purl.obolibrary.org/obo/OBA_2052057	0	0
http://purl.obolibrary.org/obo/PR_O00559	0	0
http://purl.obolibrary.org/obo/OBA_2052058	0	0
http://purl.obolibrary.org/obo/PR_Q9UHL4	0	0
http://purl.obolibrary.org/obo/OBA_2052059	0	0
http://purl.obolibrary.org/obo/PR_Q8NBI3	0	0
http://purl.obolibrary.org/obo/OBA_2052060	0	0
http://purl.obolibrary.org/obo/PR_P55039	0	0
http://purl.obolibrary.org/obo/OBA_2052061	0	0
http://purl.obolibrary.org/obo/PR_Q02487	0	0
http://purl.obolibrary.org/obo/OBA_2052062	0	0
http://purl.obolibrary.org/obo/PR_P32926	0	0
http://purl.obolibrary.org/obo/OBA_2052063	0	0
http://purl.obolibrary.org/obo/PR_Q86SJ6	0	0
http://purl.obolibrary.org/obo/OBA_2052064	0	0
http://purl.obolibrary.org/obo/PR_Q9NRG1	0	0
http://purl.obolibrary.org/obo/OBA_2052065	0	0
http://purl.obolibrary.org/obo/PR_P24158	0	0
http://purl.obolibrary.org/obo/OBA_2052066	0	0
http://purl.obolibrary.org/obo/PR_O00233	0	0
http://purl.obolibrary.org/obo/OBA_2052067	0	0
http://purl.obolibrary.org/obo/PR_Q9UL46	0	0
http://purl.obolibrary.org/obo/OBA_2052068	0	0
http://purl.obolibrary.org/obo/PR_Q6PGN9	0	0
http://purl.obolibrary.org/obo/OBA_2052069	0	0
http://purl.obolibrary.org/obo/PR_P18031	0	0
http://purl.obolibrary.org/obo/OBA_2052070	0	0
http://purl.obolibrary.org/obo/PR_P29350	0	0
http://purl.obolibrary.org/obo/OBA_2052071	0	0
http://purl.obolibrary.org/obo/PR_P10586	0	0
http://purl.obolibrary.org/obo/OBA_2052072	0	0
http://purl.obolibrary.org/obo/PR_P28827	0	0
http://purl.obolibrary.org/obo/OBA_2052073	0	0
http://purl.obolibrary.org/obo/PR_Q92932	0	0
http://purl.obolibrary.org/obo/OBA_2052074	0	0
http://purl.obolibrary.org/obo/PR_P20472	0	0
http://purl.obolibrary.org/obo/OBA_2052075	0	0
http://purl.obolibrary.org/obo/PR_P09417	0	0
http://purl.obolibrary.org/obo/OBA_2052076	0	0
http://purl.obolibrary.org/obo/PR_Q16769	0	0
http://purl.obolibrary.org/obo/OBA_2052077	0	0
http://purl.obolibrary.org/obo/PR_Q99969	0	0
http://purl.obolibrary.org/obo/OBA_2052078	0	0
http://purl.obolibrary.org/obo/PR_P05451	0	0
http://purl.obolibrary.org/obo/OBA_2052079	0	0
http://purl.obolibrary.org/obo/PR_P48304	0	0
http://purl.obolibrary.org/obo/OBA_2052080	0	0
http://purl.obolibrary.org/obo/PR_Q9BYZ8	0	0
http://purl.obolibrary.org/obo/OBA_2052081	0	0
http://purl.obolibrary.org/obo/PR_Q969Z4	0	0
http://purl.obolibrary.org/obo/OBA_2052082	0	0
http://purl.obolibrary.org/obo/PR_P11274	0	0
http://purl.obolibrary.org/obo/OBA_2052083	0	0
http://purl.obolibrary.org/obo/PR_Q9UBW5	0	0
http://purl.obolibrary.org/obo/OBA_2052084	0	0
http://purl.obolibrary.org/obo/PR_O43598	0	0
http://purl.obolibrary.org/obo/OBA_2052085	0	0
http://purl.obolibrary.org/obo/PR_O60496	0	0
http://purl.obolibrary.org/obo/OBA_2052086	0	0
http://purl.obolibrary.org/obo/PR_P27487	0	0
http://purl.obolibrary.org/obo/OBA_2052087	0	0
http://purl.obolibrary.org/obo/PR_P42658	0	0
http://purl.obolibrary.org/obo/OBA_2052088	0	0
http://purl.obolibrary.org/obo/PR_Q13490	0	0
http://purl.obolibrary.org/obo/OBA_2052089	0	0
http://purl.obolibrary.org/obo/PR_Q13867	0	0
http://purl.obolibrary.org/obo/OBA_2052090	0	0
http://purl.obolibrary.org/obo/PR_P30043	0	0
http://purl.obolibrary.org/obo/OBA_2052091	0	0
http://purl.obolibrary.org/obo/PR_P22004	0	0
http://purl.obolibrary.org/obo/OBA_2052092	0	0
http://purl.obolibrary.org/obo/PR_Q8TDL5	0	0
http://purl.obolibrary.org/obo/OBA_2052093	0	0
http://purl.obolibrary.org/obo/PR_P31949	0	0
http://purl.obolibrary.org/obo/OBA_2052094	0	0
http://purl.obolibrary.org/obo/PR_P80511	0	0
http://purl.obolibrary.org/obo/OBA_2052095	0	0
http://purl.obolibrary.org/obo/PR_P26447	0	0
http://purl.obolibrary.org/obo/OBA_2052096	0	0
http://purl.obolibrary.org/obo/PR_Q8IVG5	0	0
http://purl.obolibrary.org/obo/OBA_2052097	0	0
http://purl.obolibrary.org/obo/PR_O14828	0	0
http://purl.obolibrary.org/obo/OBA_2052098	0	0
http://purl.obolibrary.org/obo/PR_Q6ZMJ2	0	0
http://purl.obolibrary.org/obo/OBA_2052099	0	0
http://purl.obolibrary.org/obo/PR_Q96GW7	0	0
http://purl.obolibrary.org/obo/OBA_2052100	0	0
http://purl.obolibrary.org/obo/PR_O43521	0	0
http://purl.obolibrary.org/obo/OBA_2052101	0	0
http://purl.obolibrary.org/obo/PR_P08962	0	0
http://purl.obolibrary.org/obo/OBA_2052102	0	0
http://purl.obolibrary.org/obo/PR_Q07108	0	0
http://purl.obolibrary.org/obo/OBA_2052103	0	0
http://purl.obolibrary.org/obo/PR_P04233	0	0
http://purl.obolibrary.org/obo/OBA_2052104	0	0
http://purl.obolibrary.org/obo/PR_P40259	0	0
http://purl.obolibrary.org/obo/OBA_2052105	0	0
http://purl.obolibrary.org/obo/PR_Q01151	0	0
http://purl.obolibrary.org/obo/OBA_2052106	0	0
http://purl.obolibrary.org/obo/PR_Q9UIB8	0	0
http://purl.obolibrary.org/obo/OBA_2052107	0	0
http://purl.obolibrary.org/obo/PR_Q9NPY3	0	0
http://purl.obolibrary.org/obo/OBA_2052108	0	0
http://purl.obolibrary.org/obo/PR_P14209	0	0
http://purl.obolibrary.org/obo/OBA_2052109	0	0
